Krank_Acisi_deg,theta2_deg,theta3_deg,theta4_deg,theta5_deg,omega2_deg_s,omega3_deg_s,omega4_deg_s,omega5_deg_s,alpha2_deg_s2,alpha3_deg_s2,alpha4_deg_s2,alpha5_deg_s2,Kisit_Kalintisi_mm,Newton_Iterasyon,Jacobian_Cond
328.5,-11.9327138175665,-58.9941644522614,-161.999092300003,-78.4750799490151,-75.6729237231483,65.8770235853856,88.2902018655908,110.203123465617,-920.371280702569,-1257.8631682607,355.429220985838,-451.119818252819,1.4210854715202e-14,4,2.35234933676755
329,-12.0387052517624,-58.9038874066189,-161.876124612621,-78.322455903533,-76.9565050587839,64.1178808269057,88.782973725523,109.574970580545,-927.989709907901,-1275.32158821058,354.15810423273,-453.415675048752,2.1316282072803e-14,4,2.36319884073645
329.5,-12.1464867929877,-58.8160704903124,-161.752473753912,-78.170706497996,-78.2506827721047,62.3344110668926,89.2739627759596,108.943648409896,-935.629418670476,-1292.89351067266,352.861928646705,-455.68360208341,2.1316282072803e-14,4,2.37409870336415
330,-12.2560731776956,-58.7307475992567,-161.628142224259,-78.0198361072759,-79.555483679534,60.5264589695059,89.763134019687,108.309195691289,-943.286429268816,-1310.57557259643,351.54041674243,-457.923677588658,1.4210854715202e-14,4,2.38504802530671
330.5,-12.367479175681,-58.647952841786,-161.503132572919,-77.8698490525196,-80.870928928611,58.6938740455068,90.2504520775864,107.671651049988,-950.956555123695,-1328.3641563264,350.193296065994,-460.135985145856,2.8421709430404e-14,4,2.39604586128907
331,-12.480719582004,-58.5677205316742,-161.377447398547,-77.7207496013098,-82.1970337032815,56.8365110125775,90.735881195639,107.031052991393,-958.635394122242,-1346.25537992636,348.820299218979,-462.320613789173,2.8421709430404e-14,4,2.4070912187945
331.5,-12.5958092084963,-58.4900851806443,-161.251089349713,-77.5725419678374,-83.5338069198781,54.9542301691884,91.2193852519621,106.387439893405,-966.318321890125,-1364.24508734652,347.421163879504,-464.477658105054,2.8421709430404e-14,4,2.41818305674038
332,-12.7127628748403,-58.4150814903504,-161.124061125408,-77.4252303130837,-84.8812509137297,53.0468977822237,91.7009277638736,105.74084999864,-974.000485024806,-1382.32883844584,345.995632820202,-466.607218327796,2.8421709430404e-14,4,2.42932028414175
332.5,-12.8315953992057,-58.3427443438107,-160.99636547554,-77.2788187450136,-86.2393611163508,51.1143864885586,92.1804718949773,105.091321406528,-981.676794304102,-1400.50189888327,344.543453923073,-468.709400431167,2.8421709430404e-14,4,2.44050175876402
333,-12.9523215884306,-58.2731087962732,-160.868005201419,-77.1333113187803,-87.608125723193,49.1565757107591,92.6579804622683,104.438892065274,-989.341917885678,-1418.75922989323,343.064380191128,-470.784316216023,1.4210854715202e-14,4,2.45172628576649
333.5,-13.0749562277359,-58.2062100654944,-160.738983156235,-76.9887120369409,-88.987525351953,47.1733520870509,93.1334159432519,103.783599763709,-996.990274514439,-1437.09547796251,341.558169756804,-472.83208339387,2.1316282072803e-14,4,2.46299261633838
334,-13.1995140699578,-58.1420835214102,-160.609302245526,-76.8450248496835,-90.3775326914629,45.1646099156862,93.6067404830712,103.125482123026,-1004.61602675626,-1455.50496442739,340.024585887075,-474.852825666318,1.4210854715202e-14,4,2.47429944632926
334.5,-13.3260098242857,-58.0807646751808,-160.47896542763,-76.7022536550657,-91.7781121412136,43.1302516138005,94.0779159016404,102.464576588406,-1012.21307427808,-1473.98167501174,338.463396985226,-476.846672800417,2.8421709430404e-14,4,2.48564541487591
335,-13.4544581444944,-58.0222891675866,-160.347975714137,-76.5604022992652,-93.1892194415874,41.0701881908293,94.5469037007778,101.800920420544,-1019.77504719584,-1492.51924932878,336.874376589235,-478.813760699796,1.4210854715202e-14,4,2.49702910302767
335.5,-13.5848736166546,-57.9666927567576,-160.216336170321,-76.4194745768415,-94.6108012949146,38.9843397365156,95.013665071334,101.134550687081,-1027.29529951358,-1511.11097037138,335.257303366739,-480.754231471603,5.6843418860808e-14,4,2.5084490323728
336,-13.7172707463121,-57.9140113052145,-160.084049915573,-76.2794742310106,-96.0427949774939,36.8726359235063,95.4781609003114,100.46550425394,-1034.76690267855,-1529.74975401782,333.611961106528,-482.668233489213,2.8421709430404e-14,4,2.51990366366813
336.5,-13.8516639451215,-57.8642807662017,-159.951120123812,-76.140404953931,-97.4851279427575,34.7350165244988,95.9403517779681,99.7938177765869,-1042.18263927908,-1548.42813858208,331.938138706554,-484.555921450669,2.8421709430404e-14,4,2.53139139547482
337,-13.9880675169227,-57.8175371692919,-159.817550023895,-76.0022703870018,-98.9377174157994,32.5714319438486,96.4001980049048,99.1195276912037,-1049.53499691364,-1567.1382744405,330.235630158409,-486.417456432842,2.8421709430404e-14,4,2.5429105628029
337.5,-14.1264956432485,-57.7738166052423,-159.683342900013,-75.865074121174,-100.400469979525,30.3818437635154,96.8576595991255,98.4426702057963,-1056.81616226166,-1585.87191376835,328.504234528262,-488.253005941299,1.4210854715202e-14,4,2.55445943576779
338,-14.2669623682513,-57.7331552100832,-159.548502092083,-75.7288196972732,-101.873281152721,28.1662253031637,97.3126963030706,97.763281291233,-1064.01801538816,-1604.62040042312,326.743755934226,-490.062743955862,2.8421709430404e-14,4,2.56603621826178
338.5,-14.4094815830394,-57.695589148418,-159.413030996119,-75.5935106063353,-103.356034960406,25.9245621941912,97.7652675906157,97.0813966722231,-1071.13212431663,-1623.37466001339,324.954003520133,-491.846850971852,1.4210854715202e-14,4,2.57763904664394
339,-14.5540670094104,-57.6611545959178,-159.276933064607,-75.459150289955,-104.848603496839,23.6568529673987,98.2153326740313,96.3970518182419,-1078.14973990634,-1642.12519019487,323.134791425719,-493.605514037018,1.4210854715202e-14,4,2.58926598845209
339.5,-14.7007321829732,-57.6298877209888,-159.140211806857,-75.3257421406461,-106.350846481654,21.3631096539524,98.662850510899,95.7102819344067,-1085.06179107233,-1660.86205123811,321.285938753191,-495.338926784152,5.6843418860808e-14,4,2.60091504114044
340,-14.8494904356492,-57.6018246655978,-159.002870789358,-75.1932895022154,-107.862610809615,19.0433583992325,99.1077798109785,95.0211219523105,-1091.85888038825,-1679.57485691487,319.40726953019,-497.047289459389,2.8421709430404e-14,4,2.61258413084691
340.5,-15.0003548775439,-57.5770015252353,-158.864913636114,-75.0617956701488,-109.383730094556,16.6976400890892,99.5500790430202,94.3296065208205,-1098.53128011448,-1698.252765753,317.498612669128,-498.730808946222,1.4210854715202e-14,4,2.62427111119429
341,-15.1533383781813,-57.5554543280009,-158.726344028973,-74.9312638920105,-110.91402420812,14.3260109879569,99.98970644152,93.6357699968443,-1105.06892869575,-1716.8844727127,315.559801922919,-500.389698785221,7.105427357601e-15,4,2.63597376212956
341.5,-15.3084535470949,-57.5372190127942,-158.587165707952,-74.801697367855,-112.453298813992,11.9285433882079,100.426620013409,92.9396464360734,-1111.46142777451,-1735.45820133933,313.5906758371,-502.024179189498,7.105427357601e-15,4,2.64768978880592
342,-15.4657127137681,-57.522331406597,-158.447382471544,-74.6730992506515,-114.001344898366,9.50532627003769,100.860777544674,92.2412695837072,-1117.69803976842,-1753.9616964515,311.591077698354,-503.634477055933,7.105427357601e-15,4,2.65941682051228
342.5,-15.6251279069217,-57.510827200832,-158.306998177023,-74.5454726467221,-115.557938297473,7.0564659710984,101.292136606907,91.5406728651649,-1123.76768606202,-1772.38221742522,309.56085547945,-505.220825972179,1.4210854715202e-14,4,2.67115240965501
343,-15.7867108331422,-57.5027419267844,-158.166016740737,-74.4188206161921,-117.122839223044,4.58208686501245,101.720654563769,90.8378893767901,-1129.65894586471,-1790.70653213826,307.499861780623,-506.783466219506,7.105427357601e-15,4,2.68289403079738
343.5,-15.9504728548517,-57.4981109300765,-158.024442138391,-74.2931461734534,-118.695791786696,2.08233204779529,102.146288577379,90.1329518765543,-1135.36005578866,-1808.9209116412,305.407953767401,-508.322644771485,2.8421709430404e-14,4,2.6946390797616
344,-16.1164249676155,-57.4969693441839,-157.882278405323,-74.1684522876413,-120.276523524245,-0.44263596886059,102.568995614606,89.4258927747662,-1140.8589102023,-1827.01112562439,303.284993104921,-509.838615288585,1.4210854715202e-14,4,2.70638487279938
344.5,-16.284577776791,-57.499352062984,-157.739529636773,-74.0447418831235,-121.864744921102,-2.99263455860301,102.988732453273,88.7167441247894,-1146.14306241614,-1844.96243875271,301.13084588875,-511.331638108708,1.4210854715202e-14,4,2.71812864583633
345,-16.4549414735175,-57.5052937123311,-157.596199988137,-73.9220178400023,-123.460148939907,-5.56746027699184,103.405455688258,88.0055376137776,-1151.19972675951,-1862.75960794217,298.945382572257,-512.801980233715,3.5527136788005e-14,4,2.72986755379633
345.5,-16.6275258100538,-57.5148286206519,-157.452293675222,-73.8002829946299,-125.062410551717,-8.16688815498398,103.819121737499,87.2923045534308,-1156.01578160756,-1880.38688065477,296.728477890553,-514.249915312006,1.4210854715202e-14,4,2.74159867001175
346,-16.8023400744663,-57.5279907885591,-157.307814974484,-73.6795401401359,-126.671186272086,-10.7906709908063,104.229686847878,86.5770758707781,-1160.57777341939,-1897.82799429007,294.48001078106,-515.675723617193,1.4210854715202e-14,4,2.75331898572572
346.5,-16.9793930646783,-57.5448138574798,-157.162768223261,-73.5597920269683,-128.286113703488,-13.4385386417881,104.637107101009,85.8598820989933,-1164.87192184842,-1915.06617675382,292.199864300739,-517.079692022946,2.8421709430404e-14,4,2.76502540969279
347,-17.1586930618884,-57.5653310773033,-157.017157820004,-73.4410413634467,-129.906811085624,-16.1101973178493,105.041338418893,85.140753368248,-1168.88412598723,-1932.08414828534,289.887925540023,-518.462113974059,1.4210854715202e-14,4,2.77671476788442
347.5,-17.3402478033708,-57.5895752730477,-156.870988224488,-73.3232908163282,-131.532876855228,-18.8053288784508,105.442336569465,84.4197193966062,-1172.5999718089,-1948.86412462694,287.544085533513,-519.823289453814,2.8421709430404e-14,4,2.78838380330589
348,-17.5240644546717,-57.6175788105554,-156.724263958025,-73.2065430113865,-133.163889217063,-21.5235901349226,105.840057172002,83.6968094809695,-1176.00474086712,-1965.38782161938,285.168239167485,-521.163524947715,0,4,2.80002917593121
348.5,-17.7101495812194,-57.6493735612232,-156.576989603671,-73.0908005340026,-134.799405727928,-24.2646121602203,106.234455702412,82.9720524880718,-1179.08342031685,-1981.63646130816,282.760285084261,-522.483133403656,1.4210854715202e-14,4,2.81164746276286
349,-17.8985091193656,-57.6849908657808,-156.429169806412,-72.976065929769,-136.438962895518,-27.0279996082538,106.625487498377,82.2454768455349,-1181.82071431664,-1997.5907796454,280.320125583512,-523.782434188613,1.4210854715202e-14,4,2.82323515802311
349.5,-18.0891483468819,-57.724461497132,-156.280809273363,-72.8623417051052,-138.082075794127,-29.8133300450758,107.013107764368,81.5171105329842,-1184.20105687245,-2013.23103587215,277.847666520543,-525.061753041936,1.4210854715202e-14,4,2.83478867348377
350,-18.2820718529348,-57.7678156222757,-156.131912773942,-72.7496303278865,-139.728237699218,-32.6201532943149,107.397271576505,80.7869810732327,-1186.20862618138,-2028.53702366481,275.342817201639,-526.32142202532,2.8421709430404e-14,4,2.84630433894117
350.5,-18.4772835075684,-57.8150827633304,-155.982485140047,-72.6379342280843,-141.376919742992,-35.4479907993613,107.777933887282,80.0551155235371,-1187.82736053152,-2043.4880841285,272.805490276523,-527.561779469552,1.4210854715202e-14,4,2.85777840284323
351,-18.6747864307233,-57.8662917576847,-155.832531266229,-72.5272557984187,-143.027570593153,-38.2963350049303,108.155049530131,79.3215404669288,-1189.0409758117,-2058.0631207182,270.235601628013,-528.783169918108,1.4210854715202e-14,4,2.86920703307539
351.5,-18.8745829608279,-57.9214707173051,-155.682056109846,-72.4175973950235,-144.679616157134,-41.1646487607345,108.528573223832,78.5862820036266,-1189.83298468187,-2072.24061616584,267.633070258936,-529.985944067711,2.8421709430404e-14,4,2.8805863179121
352,-19.0766746229971,-57.9806469872318,-155.531064691226,-72.3089613381221,-146.332459314135,-44.052364750099,108.898459576771,77.8493657425334,-1190.18671745099,-2085.99865148898,264.997818176387,-531.170458705925,2.8421709430404e-14,4,2.89191226714043
352.5,-19.2810620968804,-58.0438471032998,-155.379562093816,-72.2013499127163,-147.985479677369,-46.95888494647,109.264663091029,77.1108167928216,-1190.08534470541,-2099.3149271523,262.329770273392,-532.337076645897,1.4210854715202e-14,4,2.90318081336225
353,-19.4877451842012,-58.111096749127,-155.227553464323,-72.0947653692857,-149.638033388969,-49.8835801008432,109.627138166304,76.3706597556113,-1189.51190172577,-2112.16678644913,259.628854208083,-533.48616665833,2.8421709430404e-14,4,2.91438781348127
353.5,-19.6967227760359,-58.182420712413,-155.075044012861,-71.9892099244994,-151.289452950073,-52.8257892632476,109.985839103669,75.6289187157447,-1188.44931472478,-2124.5312411647,256.895000280429,-534.618103400804,2.8421709430404e-14,4,2.92552905038094
354,-19.9079928198834,-58.2578428405993,-154.922039013076,-71.8846857619385,-152.939047088629,-55.7848193414905,110.340720109154,74.8856172336601,-1186.88042893262,-2136.38499957689,254.128141306639,-535.733267344528,7.105427357601e-15,4,2.93660023479891
354.5,-20.1215522865773,-58.3373859959438,-154.768543802286,-71.7811950328301,-154.586100667504,-58.75994470044,110.691735297152,74.1407783373702,-1184.78803854944,-2147.70449684319,251.328212491305,-536.832044698649,2.8421709430404e-14,4,2.94759700740373
355,-20.3373971371017,-58.4210720100695,-154.614563781598,-71.6787398567922,-156.229874635496,-61.7504068051984,111.038838693644,73.3944245145465,-1182.15491857734,-2158.46592781517,248.495151297375,-537.914827332193,2.8421709430404e-14,4,2.95851494107857
355.5,-20.5555222893687,-58.5089216380497,-154.46010441603,-71.5773223225899,-157.869606023862,-64.7554139115524,111.381984239248,72.6465777047137,-1178.96385853587,-2168.64528231286,245.628897314043,-538.98201269378,7.105427357601e-15,4,2.96934954341705
356,-20.7759215850252,-58.6009545120979,-154.305171234632,-71.4769444889016,-159.504507990989,-67.7741408071394,111.721125792077,71.8972592915576,-1175.19769805637,-2178.21838288213,242.729392122645,-540.034003729182,2.8421709430404e-14,4,2.98009625943505
356.5,-20.9985877563564,-58.697189094936,-154.149769830594,-71.3776083850967,-161.133769917788,-70.8057286067876,112.056217130409,71.1464900953481,-1170.83936434106,-2187.16092504788,239.796579160657,-541.071208796865,4.2632564145606e-14,4,2.99075047450264
357,-21.2235123933583,-58.7976426329174,-153.993905861358,-71.279316012023,-162.756557556401,-73.8492846054953,112.387211955177,70.3942903654818,-1165.87191146227,-2195.44852006439,236.830403583879,-542.094041581599,2.8421709430404e-14,4,3.00130751749917
357.5,-21.4506859110557,-58.9023311089881,-153.837585048721,-71.1820693428051,-164.372013234749,-76.9038821925184,112.71406389225,69.6406797731454,-1160.2785614669,-2203.05674015242,233.8308121269,-543.10292100626,2.8421709430404e-14,4,3.01176266419412
358,-21.6800975171437,-59.0112691955726,-153.680813178941,-71.0858703236518,-165.979256119393,-79.9685608299969,113.036726494534,68.8856774041022,-1154.04274723924,-2209.96116619932,230.797752961942,-544.098271141928,2.8421709430404e-14,4,3.02211114085593
358.5,-21.9117351800372,-59.1244702074777,-153.523596102834,-70.9907208746749,-167.57738253912,-83.0423260995248,113.355153243867,68.1293017516061,-1147.14815706361,-2216.1374378849,227.731175556172,-545.080521116383,2.8421709430404e-14,4,3.03234812808995
359,-22.1455855974127,-59.2419460549094,-153.365939735874,-70.8966228907165,-169.165466371555,-86.1241498199934,113.669297552719,67.3715707094419,-1139.57878081546,-2221.56130618116,224.631030527572,-546.050105021129,2.8421709430404e-14,4,3.04246876490615
359.5,-22.3816341653319,-59.3637071967045,-153.207850058287,-70.8035782421865,-170.74255949502,-89.2129702399597,113.97911276569,66.6125015650973,-1131.31895769658,-2226.20868815857,221.497269499483,-547.007461817027,2.8421709430404e-14,4,3.05246815301645
